"duplicate_key","duplicate_count","id","slug","title","company","location","status","source_type","apply_url","created_at","updated_at"
"patient care tech cna pt night shift med surg oncology::adventist healthcare","2","2e90df96-92d9-4d18-a7f7-c214cf46b4b0","patient-care-tech-cna-pt-night-shift-med-surg-oncology-adventist-healthcare","Patient Care Tech (CNA), PT Night Shift, Med Surg Oncology","Adventist HealthCare","Rockville, MD","approved","imported","https://adventisthealthcare.wd1.myworkdayjobs.com/en-US/AdventistHealthCareCareers/job/Patient-Care-Tech--CNA---PT-Night-Shift--Med-Surg-Oncology_R-041612","2026-05-13T20:25:35.721197+00:00","2026-05-13T20:25:35.721197+00:00"
"patient care tech cna pt night shift med surg oncology::adventist healthcare","2","668b18ee-9e22-4e79-ab31-0125e7a564c2","patient-care-tech-cna-pt-night-shift-med-surg-oncology-adventist-healthcare-8da9acf10f","Patient Care Tech (CNA), PT Night Shift, Med Surg Oncology","Adventist HealthCare","Maryland","approved","imported","https://adventisthealthcare.wd1.myworkdayjobs.com/en-US/AdventistHealthCareCareers/job/Patient-Care-Tech--CNA---PT-Night-Shift--Med-Surg-Oncology_R-041612","2026-05-13T04:19:04.728661+00:00","2026-05-13T04:19:04.728661+00:00"
