"id","slug","title","company","apply_url","result","status","final_url","error"
"980c69ee-666d-44af-a2f6-150bb0613b0f","manager-provider-data-management-centene-corporation-fresh-batch-may-2026","Manager, Provider Data Management","Centene Corporation","https://jobs.centene.com/us/en/jobs/1634275/manager-provider-data-management/","broken","404","https://jobs.centene.com/us/en/jobs/1634275/manager-provider-data-management/",""
"e6deafdd-069e-4111-ba92-abf74261110a","supervisor-encounter-data-management-humana-fresh-batch-may-2026","Supervisor, Encounter Data Management","Humana","https://careers.humana.com/us/en/job/R-412997/Supervisor-Encounter-Data-Management","broken","410","https://careers.humana.com/us/en/job/R-412997/Supervisor-Encounter-Data-Management",""
"8f571624-3cd1-4246-8639-afc27694b07c","encounter-data-management-professional-humana-fresh-batch-may-2026","Encounter Data Management Professional","Humana","https://careers.humana.com/us/en/job/R-414782/Encounter-Data-Management-Professional","broken","410","https://careers.humana.com/us/en/job/R-414782/Encounter-Data-Management-Professional",""
"3d78daaa-4c79-4fe6-9c82-ab858c2e47d3","application-programmer-analyst-developer-entry-level-remote-ram-health-fresh-batch-may-2026","Application Programmer Analyst/Developer (Entry Level) / Remote","Ram Health","https://lensa.com/job-v1/ram-health/remote/application-programmer-analyst/69c2a7a0bd0a03a52aa9b7cbd4907760","broken","404","https://lensa.com/job-v1/ram-health/remote/application-programmer-analyst/69c2a7a0bd0a03a52aa9b7cbd4907760",""
"bb58735c-aed0-4bbd-af96-b8627f68c017","epic-professional-billing-analyst-remote-unitedhealth-group-optum-73499e9a78","Epic Professional Billing Analyst - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/eden-prairie/epic-professional-billing-analyst-remote/34088/95012676512","broken","404","https://careers.unitedhealthgroup.com/job/eden-prairie/epic-professional-billing-analyst-remote/34088/95012676512",""
"50479f34-a180-429f-8d9d-18513ed8aacb","epic-cogito-administrator-remote-unitedhealth-group-optum-82f1075f89","Epic Cogito Administrator - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/en/job/eden-prairie/epic-cogito-administrator-remote/34088/94828966976","broken","404","https://careers.unitedhealthgroup.com/en/job/eden-prairie/epic-cogito-administrator-remote/34088/94828966976",""
"a4ce10ec-9f32-4823-bbb3-11faa809213e","ltss-svc-coord-rn-clinician-cass-county-elevance-health-batch-two","LTSS Svc Coord-RN Clinician (Cass County)","Elevance Health","https://careers.elevancehealth.com/ltss-svc-coord-rn-clinician-cass-county/job/AB2562004B9EBA9684D5C76E8A64A7AF","broken","404","https://careers.elevancehealth.com/ltss-svc-coord-rn-clinician-cass-county/job/AB2562004B9EBA9684D5C76E8A64A7AF",""
"443e5524-fa4f-44bc-b2c2-dd67fbe2a36a","healthcare-economics-consultant-risk-adjustment-remote-unitedhealth-group-optum-batch-two","Healthcare Economics Consultant, Risk Adjustment - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/eden-prairie/healthcare-economics-consultant-risk-adjustment-remote/34088/92920836464","broken","404","https://careers.unitedhealthgroup.com/job/eden-prairie/healthcare-economics-consultant-risk-adjustment-remote/34088/92920836464",""
"9649bc9b-12ce-4d07-9cad-6e37faf8af22","risk-quality-performance-manager-remote-molina-healthcare-batch-two","Risk & Quality Performance Manager (Remote)","Molina Healthcare","https://careers.molinahealthcare.com/job/united-states/risk-and-quality-performance-manager-remote/21726/94220863744","broken","404","https://careers.molinahealthcare.com/job/united-states/risk-and-quality-performance-manager-remote/21726/94220863744",""
"0f9afb32-df23-484f-85ae-0d3e5dd2dce3","clinical-systems-analyst-molina-healthcare-batch-two","Clinical Systems Analyst","Molina Healthcare","https://careers.molinahealthcare.com/job/united-states/clinical-systems-analyst/21726/94449679472","broken","404","https://careers.molinahealthcare.com/job/united-states/clinical-systems-analyst/21726/94449679472",""
"fa4577a7-3ee1-41ef-aa2d-f0af34d5832b","chief-operating-officer-coo-virginia-community-state-medicaid-health-plan-remote-unitedhea","Chief Operating Officer (COO) - Virginia Community & State Medicaid Health Plan - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/richmond/chief-operating-officer-coo-virginia-community-and-state-medicaid-health-plan-remote/34088/94946390000","broken","404","https://careers.unitedhealthgroup.com/job/richmond/chief-operating-officer-coo-virginia-community-and-state-medicaid-health-plan-remote/34088/94946390000",""
