"id","slug","title","company","apply_url","result","status","final_url","error"
"149d135a-3908-45f4-b1a3-d09e78a59ff0","sr-quality-data-analyst-mvp-health-care-2026-05-28","Sr. Quality Data Analyst","MVP Health Care","https://remotive.com/remote/jobs/data/sr-quality-data-analyst-3927987","broken","404","https://remotive.com/remote/jobs/data/sr-quality-data-analyst-3927987",""
"0c7c9b1c-0a42-4d82-8bc3-d8fb5e354b9c","functional-analyst-medicaid-investigation-general-dynamics-information-4819aa5e","Functional Analyst – Medicaid Investigation","General Dynamics Information Technology","https://www.remoterocketship.com/us/company/gdit/jobs/functional-analyst-medicaid-investigation-united-states-remote/","broken","404","https://www.remoterocketship.com/us/company/gdit/jobs/functional-analyst-medicaid-investigation-united-states-remote/",""
"1b82f802-98f5-48aa-a283-1b93d0d4a138","regulatory-operations-analyst-iii-medicaid-centene-corporation-68d7a100","Regulatory Operations Analyst III - Medicaid","Centene Corporation","https://dailyremote.com/remote-job/regulatory-operations-analyst-iii-medicaid-5055258","broken","410","https://dailyremote.com/remote-job/regulatory-operations-analyst-iii-medicaid-5055258",""
"1c94dca0-1d8f-4c4c-bd2c-05e9a588f4b9","strategic-medicaid-proposal-quality-analyst-cvs-health-7a6e7712","Strategic Medicaid Proposal Quality Analyst","CVS Health","https://dailyremote.com/remote-job/strategic-medicaid-proposal-quality-analyst-4990208","broken","410","https://dailyremote.com/remote-job/strategic-medicaid-proposal-quality-analyst-4990208",""
"6eda40f1-1cce-4ad6-98cd-8ba908e9123a","value-based-programs-analyst-medicare-aco-centerwell-senior-primary-ca-42cc5a0b","Value-Based Programs Analyst – Medicare, ACO","CenterWell Senior Primary Care","https://www.remoterocketship.com/us/company/centerwellcareers/jobs/value-based-programs-analyst-medicare-aco-kentucky-remote/","broken","404","https://www.remoterocketship.com/us/company/centerwellcareers/jobs/value-based-programs-analyst-medicare-aco-kentucky-remote/",""
"1e4b54f8-43b1-4715-9d35-97096151e319","client-implementation-analyst-healthcare-billing-and-claims-experian-9d866490","Client Implementation Analyst – Healthcare Billing and Claims","Experian","https://www.remoterocketship.com/us/company/experian/jobs/client-implementation-analyst-healthcare-billing-and-claims-united-states-remote/","broken","404","https://www.remoterocketship.com/us/company/experian/jobs/client-implementation-analyst-healthcare-billing-and-claims-united-states-remote/",""
"58e65c2b-e94d-44d3-8171-cbf0a8aedf04","revenue-cycle-project-analyst-baptist-health-south-florida-ce20eb2b","Revenue Cycle Project Analyst","Baptist Health South Florida","https://dailyremote.com/remote-job/revenue-cycle-project-analyst-remote-revenue-cycle-optimization-ft-8-30-a-5-p-4882572","broken","410","https://dailyremote.com/remote-job/revenue-cycle-project-analyst-remote-revenue-cycle-optimization-ft-8-30-a-5-p-4882572",""
"a86832e2-0be5-4b1d-9bcd-358db9dbbed9","senior-healthcare-data-analytics-lead-vituity-fresh-batch-may-2026","Senior Healthcare Data & Analytics Lead","Vituity","https://www.talent.com/view?id=619204048688847970","broken","404","https://www.talent.com/view?id=619204048688847970",""
"4bde8034-0a7d-47e7-913c-62053d9bcfe2","value-based-programs-analyst-humana-fresh-batch-may-2026","Value-Based Programs Analyst","Humana","https://careers.humana.com/us/en/job/R-416072/Value-Based-Programs-Analyst","broken","410","https://careers.humana.com/us/en/job/R-416072/Value-Based-Programs-Analyst",""
"d97e93c7-3cf2-4c88-bfa5-36bd53392af7","actuarial-analyst-humana-fresh-batch-may-2026","Actuarial Analyst","Humana","https://careers.humana.com/us/en/job/R-416490/Actuarial-Analyst","broken","410","https://careers.humana.com/us/en/job/R-416490/Actuarial-Analyst",""
