"id","slug","title","company","apply_url","result","status","final_url","error"
"7ecdfe12-ba29-4e81-998c-4f754cc0cb8e","epic-asap-analyst-remote-unitedhealth-group-optum-49145fbf3a","EPIC ASAP Analyst - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/walnut-creek/epic-asap-analyst-remote/34088/94256382400","broken","404","https://careers.unitedhealthgroup.com/job/walnut-creek/epic-asap-analyst-remote/34088/94256382400",""
"c7e1938d-7ece-4965-92de-d1535d6c89ed","senior-epic-orders-analyst-remote-unitedhealth-group-optum-80cdc60580","Senior EPIC Orders Analyst - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/el-segundo/senior-epic-orders-analyst-remote/34088/94295941344","broken","404","https://careers.unitedhealthgroup.com/job/el-segundo/senior-epic-orders-analyst-remote/34088/94295941344",""
"775c6b14-a854-4ed1-8a26-abdc0d06fb48","epic-cadence-prelude-analyst-remote-unitedhealth-group-optum-7e3f196dbb","Epic Cadence/Prelude Analyst - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/eden-prairie/epic-cadence-prelude-analyst-remote/34088/93513009904","broken","404","https://careers.unitedhealthgroup.com/job/eden-prairie/epic-cadence-prelude-analyst-remote/34088/93513009904",""
"f7437296-8cf4-4341-9f2f-6f6e22d5c2fe","epic-certified-resolute-billing-application-analyst-remote-unitedhealth-group-optu-3eb835162d","EPIC Certified Resolute Billing Application Analyst - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/farmington/epic-certified-resolute-billing-application-analyst-remote/34088/93382035456","broken","404","https://careers.unitedhealthgroup.com/job/farmington/epic-certified-resolute-billing-application-analyst-remote/34088/93382035456",""
"86337876-5059-4f83-ba41-8c8d83bf3af2","epic-healthy-planet-consultant-remote-unitedhealth-group-optum-7fea37f449","Epic Healthy Planet Consultant - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/eden-prairie/epic-healthy-planet-consultant-remote/34088/94978223872","broken","404","https://careers.unitedhealthgroup.com/job/eden-prairie/epic-healthy-planet-consultant-remote/34088/94978223872",""
"8aff025f-5c3b-4b2f-a3d0-e231d2e86c3c","lead-software-engineer-remote-unitedhealth-group-optum-8e5b287d2d","Lead Software Engineer - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/minneapolis/lead-software-engineer-remote/34088/94867786224","broken","404","https://careers.unitedhealthgroup.com/job/minneapolis/lead-software-engineer-remote/34088/94867786224",""
"c461835f-3852-4110-bb72-7656c2b82e4b","engineer-big-data-power-bi-databricks-sql-data-modeling-remote-molina-healthcare-75d61fd4d0","Engineer, Big Data - Power BI/Databricks/SQL/Data Modeling - Remote","Molina Healthcare","https://careers.molinahealthcare.com/job/united-states/engineer-big-data-power-bi-databricks-sql-data-modeling-remote/21726/91839241552","broken","404","https://careers.molinahealthcare.com/job/united-states/engineer-big-data-power-bi-databricks-sql-data-modeling-remote/21726/91839241552",""
"b4173e70-c9ea-4cab-aac5-00bef1dd3c51","senior-ai-ml-software-engineer-remote-unitedhealth-group-optum-1c5fd57307","Senior AI/ML Software Engineer - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/new-york/senior-ai-ml-software-engineer-remote/34088/92872076368","broken","404","https://careers.unitedhealthgroup.com/job/new-york/senior-ai-ml-software-engineer-remote/34088/92872076368",""
"07b4126c-7384-4baf-832d-64a5e1092aaf","senior-data-engineer-remote-unitedhealth-group-optum-90e62a071b","Senior Data Engineer - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/minnetonka/senior-data-engineer-remote/34088/92872150832","broken","404","https://careers.unitedhealthgroup.com/job/minnetonka/senior-data-engineer-remote/34088/92872150832",""
"1d39b539-dcce-4eed-a3d0-7445abefc23b","sr-process-improvement-director-remote-unitedhealth-group-optum-batch-two","Sr. Process Improvement Director - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/dublin/sr-process-improvement-director-remote/34088/95012675920","broken","404","https://careers.unitedhealthgroup.com/job/dublin/sr-process-improvement-director-remote/34088/95012675920",""
"ecfc5b81-41ab-4c3d-9e20-3a042b5840df","health-data-analytics-consultant-remote-unitedhealth-group-optum-batch2","Health Data Analytics Consultant - Remote","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/reston/health-data-analytics-consultant-remote/34088/94828967984","broken","404","https://careers.unitedhealthgroup.com/job/reston/health-data-analytics-consultant-remote/34088/94828967984",""
"412223c7-fc08-4f5d-a4fa-2f7ff48288b7","compliance-officer-centene-corporation","Compliance Officer","Centene Corporation","https://jobs.centene.com/us/en/jobs/1638799/compliance-officer/","broken","404","https://jobs.centene.com/us/en/jobs/1638799/compliance-officer/",""
"44f4a540-06a7-4dad-ae8a-c45d9021bd72","remote-telephonic-case-manager-bilingual-spanish-english-unitedhealth-group-optum","Remote / Telephonic Case Manager - Bilingual Spanish / English","UnitedHealth Group / Optum","https://careers.unitedhealthgroup.com/job/seattle/remote-telephonic-case-manager-bilingual-spanish-english/34088/94193579056","broken","404","https://careers.unitedhealthgroup.com/job/seattle/remote-telephonic-case-manager-bilingual-spanish-english/34088/94193579056",""
