"duplicate_key","duplicate_count","id","slug","title","company","location","status","source_type","apply_url","created_at","updated_at"
"https://remotive.com/remote/jobs/data/healthcare-analyst-ii-vendor-management-experience-required-4214126","2","70b4ae6b-2bc1-4032-9c99-d2c113e5b234","healthcare-analyst-ii-vendor-management-experience-required-caresource-96678e36","Healthcare Analyst II - Vendor Management Experience Required","CareSource","Remote","approved","imported","https://remotive.com/remote/jobs/data/healthcare-analyst-ii-vendor-management-experience-required-4214126","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://remotive.com/remote/jobs/data/healthcare-analyst-ii-vendor-management-experience-required-4214126","2","b09f07b0-631d-4e83-9e7a-d14a557a3dc3","healthcare-analyst-ii-vendor-management-experience-required-caresource-58acc65b","Healthcare Analyst II - Vendor Management Experience Required","CareSource","Remote","approved","imported","https://remotive.com/remote/jobs/data/healthcare-analyst-ii-vendor-management-experience-required-4214126","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aac6jt88mb9y","2","6160ba19-d694-479f-ba79-ca81492364f4","clinical-coding-analyst-enjoin-754f056c","Clinical Coding Analyst","Enjoin","Remote","approved","imported","https://to.indeed.com/aac6jt88mb9y","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://to.indeed.com/aac6jt88mb9y","2","c0071af6-8b0f-48c6-b93d-b7e30f3f7adc","clinical-coding-analyst-inpatient-clinical-coding-validation-enjoin-5f168860","Clinical Coding Analyst (Inpatient Clinical & Coding Validation)","Enjoin","Remote","approved","imported","https://to.indeed.com/aac6jt88mb9y","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aaxyc22jjnng","2","600d5db0-7ede-46de-9f59-4bced8a264bb","denials-recovery-analyst-revecore-541438c5","Denials Recovery Analyst","Revecore","Remote","approved","imported","https://to.indeed.com/aaxyc22jjnng","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://to.indeed.com/aaxyc22jjnng","2","8d6146f3-c297-4d01-9525-a9648247c99b","denials-recovery-analyst-revecore-ca24fb92","Denials Recovery Analyst","Revecore","Remote","approved","imported","https://to.indeed.com/aaxyc22jjnng","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aaj92wfznv48","2","40af8797-29c6-45a0-93ad-74e978139b3f","epic-cogito-business-intelligence-developer-scaled-data-llc-25b95659","EPIC Cogito Business Intelligence Developer","Scaled Data LLC","Remote","approved","imported","https://to.indeed.com/aaj92wfznv48","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://to.indeed.com/aaj92wfznv48","2","db8f5ad5-2222-4a15-81ef-7d59c81ed8c3","epic-cogito-business-intelligence-developer-senior-data-analyst-scaled-data-llc-ba717d0f","EPIC Cogito Business Intelligence Developer - Senior Data Analyst","Scaled Data LLC","Remote","approved","imported","https://to.indeed.com/aaj92wfznv48","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aaqpgmwjrtfc","2","bdba1dd4-b9f7-4ae2-bd59-0ae5dd29be97","healthcare-integration-analyst-evidencecare-ee2d0a0f","Healthcare Integration Analyst","EvidenceCare","Remote","approved","imported","https://to.indeed.com/aaqpgmwjrtfc","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://to.indeed.com/aaqpgmwjrtfc","2","7a306c99-5fc7-4f1e-96eb-4bb7f02aee0b","healthcare-integration-analyst-evidencecare-0d6a3777","Healthcare Integration Analyst","EvidenceCare","Remote","approved","imported","https://to.indeed.com/aaqpgmwjrtfc","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aaq7n7jc678n","2","4063ec0c-215d-4297-9af8-9d652543b82c","product-analyst-azra-ai-efe3bbb1","Product Analyst","Azra AI","Remote","approved","imported","https://to.indeed.com/aaq7n7jc678n","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://to.indeed.com/aaq7n7jc678n","2","c584b0a2-e6aa-4b79-a5f6-de43ccbed31c","product-analyst-azra-ai-71d21e0c","Product Analyst","Azra AI","Remote","approved","imported","https://to.indeed.com/aaq7n7jc678n","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aa9wdvqwr7n7","2","f8ec5613-6261-4aad-ad3c-2496fc46c9b4","data-engineer-sun-river-health-f52d5bda","Data Engineer","Sun River Health","Remote","approved","imported","https://to.indeed.com/aa9wdvqwr7n7","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://to.indeed.com/aa9wdvqwr7n7","2","4b8348da-f62f-47a3-ac4c-f4c267130d52","data-engineer-sun-river-health-5723ce51","Data Engineer","Sun River Health","Remote","approved","imported","https://to.indeed.com/aa9wdvqwr7n7","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aapv4jdrt4gq","2","67636d39-19a9-4824-b90a-2077d67807d4","drg-integrity-analyst-enjoin-5ea10bd2","DRG Integrity Analyst","Enjoin","Remote","approved","imported","https://to.indeed.com/aapv4jdrt4gq","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://to.indeed.com/aapv4jdrt4gq","2","e5f348a3-7fdf-444f-ad56-0b6d8eec1886","drg-integrity-analyst-dia-enjoin-823b6345","DRG Integrity Analyst (DIA)","Enjoin","Remote","approved","imported","https://to.indeed.com/aapv4jdrt4gq","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://umb.wd1.myworkdayjobs.com/en-us/umbexternal/job/compliance-analyst-healthcare-services_r-8751","2","b99c877c-dd13-4a59-a14a-0789deab47c7","compliance-analyst-healthcare-services-umb-bank-na-12d3b827","Compliance Analyst Healthcare Services","UMB BANK NA","Remote","approved","imported","https://umb.wd1.myworkdayjobs.com/en-US/UMBExternal/job/Compliance-Analyst-Healthcare-Services_R-8751","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://umb.wd1.myworkdayjobs.com/en-us/umbexternal/job/compliance-analyst-healthcare-services_r-8751","2","561e5c7f-c8fe-4402-aed4-296043ceff4e","compliance-analyst-healthcare-services-umb-bank-na-bf7e2213","Compliance Analyst Healthcare Services","UMB BANK NA","Remote","approved","imported","https://umb.wd1.myworkdayjobs.com/en-US/UMBExternal/job/Compliance-Analyst-Healthcare-Services_R-8751","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://www.remoterocketship.com/us/company/experian/jobs/client-implementation-analyst-healthcare-billing-and-claims-united-states-remote","2","1e4b54f8-43b1-4715-9d35-97096151e319","client-implementation-analyst-healthcare-billing-and-claims-experian-9d866490","Client Implementation Analyst – Healthcare Billing and Claims","Experian","Remote","approved","imported","https://www.remoterocketship.com/us/company/experian/jobs/client-implementation-analyst-healthcare-billing-and-claims-united-states-remote/","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://www.remoterocketship.com/us/company/experian/jobs/client-implementation-analyst-healthcare-billing-and-claims-united-states-remote","2","a1c00275-2991-4618-bfe1-302d295e92ae","client-implementation-analyst-healthcare-billing-and-claims-experian-db1ca11e","Client Implementation Analyst – Healthcare Billing and Claims","Experian","Remote","approved","imported","https://www.remoterocketship.com/us/company/experian/jobs/client-implementation-analyst-healthcare-billing-and-claims-united-states-remote/","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://dailyremote.com/remote-job/revenue-cycle-project-analyst-remote-revenue-cycle-optimization-ft-8-30-a-5-p-4882572","2","58e65c2b-e94d-44d3-8171-cbf0a8aedf04","revenue-cycle-project-analyst-baptist-health-south-florida-ce20eb2b","Revenue Cycle Project Analyst","Baptist Health South Florida","Remote","approved","imported","https://dailyremote.com/remote-job/revenue-cycle-project-analyst-remote-revenue-cycle-optimization-ft-8-30-a-5-p-4882572","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://dailyremote.com/remote-job/revenue-cycle-project-analyst-remote-revenue-cycle-optimization-ft-8-30-a-5-p-4882572","2","a014b32c-b1b4-46bc-9da2-0d95e904ce54","revenue-cycle-project-analyst-remote-revenue-cycle-optimization-baptist-health-south-flori","Revenue Cycle Project Analyst, Remote, Revenue Cycle Optimization","Baptist Health South Florida","Remote","approved","imported","https://dailyremote.com/remote-job/revenue-cycle-project-analyst-remote-revenue-cycle-optimization-ft-8-30-a-5-p-4882572","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://umiami.wd1.myworkdayjobs.com/en-us/umcareerstaff/job/quality-management-analyst-3---full-time---remote_r100093327","2","ccbd7eb3-9ac9-43a4-8a18-9a928210262a","quality-management-analyst-3-university-of-miami-health-system-01219c03","Quality Management Analyst 3","University of Miami Health System","Remote","approved","imported","https://umiami.wd1.myworkdayjobs.com/en-US/UMCareerStaff/job/Quality-Management-Analyst-3---Full-TIME---Remote_R100093327","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://umiami.wd1.myworkdayjobs.com/en-us/umcareerstaff/job/quality-management-analyst-3---full-time---remote_r100093327","2","8570b974-53a6-45a9-aff8-4c776b0658f4","quality-management-analyst-3-full-time-remote-university-of-miami-1784f48a","Quality Management Analyst 3 - Full TIME - Remote","University of Miami","Remote","approved","imported","https://umiami.wd1.myworkdayjobs.com/en-US/UMCareerStaff/job/Quality-Management-Analyst-3---Full-TIME---Remote_R100093327","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://www.linkedin.com/jobs/view/senior-public-policy-long-term-care-rate-setting-analyst-at-gainwell-technologies-4385052865","2","cb72e712-d4a7-4525-b7e2-61bf6625c58d","senior-public-policy-long-term-care-rate-setting-analyst-gainwell-tech-8c9c383b","Senior Public Policy / Long-Term Care Rate Setting Analyst","Gainwell Technologies","Remote","approved","imported","https://www.linkedin.com/jobs/view/senior-public-policy-long-term-care-rate-setting-analyst-at-gainwell-technologies-4385052865","2026-05-28T20:10:19.503982+00:00","2026-05-28T20:10:19.503982+00:00"
"https://www.linkedin.com/jobs/view/senior-public-policy-long-term-care-rate-setting-analyst-at-gainwell-technologies-4385052865","2","f305b2c7-3877-4387-93ab-4fdde0861713","senior-public-policy-long-term-care-rate-setting-analyst-gainwell-technologies-fe7d410e","Senior Public Policy / Long-Term Care - Rate Setting Analyst","Gainwell Technologies","Remote","approved","imported","https://www.linkedin.com/jobs/view/senior-public-policy-long-term-care-rate-setting-analyst-at-gainwell-technologies-4385052865","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
