"duplicate_key","duplicate_count","id","slug","title","company","location","status","source_type","apply_url","created_at","updated_at"
"https://builtin.com/job/principal-data-analyst-and-ai-liaison-remote-est-cst-or-mst/9478024","2","49237402-e407-44fd-ba45-5e25ac2a7189","principal-data-analyst-and-ai-liaison-remote-optum-6bb9b1c4","Principal Data Analyst and AI Liaison - Remote","Optum","Remote","approved","imported","https://builtin.com/job/principal-data-analyst-and-ai-liaison-remote-est-cst-or-mst/9478024","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://builtin.com/job/principal-data-analyst-and-ai-liaison-remote-est-cst-or-mst/9478024","2","865066e2-a1de-4bec-a684-62044b2a32f6","principal-data-analyst-and-ai-liaison-remote-in-est-cst-or-mst-optum-fresh-batch-may-2026","Principal Data Analyst and AI Liaison - Remote in EST, CST, or MST","Optum","Remote - EST/CST/MST","approved","imported","https://builtin.com/job/principal-data-analyst-and-ai-liaison-remote-est-cst-or-mst/9478024","2026-05-23T18:03:29.443909+00:00","2026-05-23T18:03:29.443909+00:00"
"https://to.indeed.com/aafzpvgm22dl","2","4d27c183-00f4-4e32-b3d6-fad7322bd94a","operations-analyst-vytlone-17df8321","Operations Analyst","VytlOne","Remote","approved","imported","https://to.indeed.com/aafzpvgm22dl","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aafzpvgm22dl","2","9aa588ec-74c0-47a8-a33e-dad9078a8cf3","operations-analyst-vytlone-fresh-batch-may-2026","Operations Analyst","VytlOne","Remote","approved","imported","https://to.indeed.com/aafzpvgm22dl","2026-05-23T18:03:29.443909+00:00","2026-05-23T18:03:29.443909+00:00"
"https://to.indeed.com/aayvdksdp6pg","2","4b1bf56d-bdfd-4954-972f-5d143a31b715","healthcare-data-analyst-algorithm-developer-radcube-748c3144","Healthcare Data Analyst / Algorithm Developer","RadCube","Remote","approved","imported","https://to.indeed.com/aayvdksdp6pg","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aayvdksdp6pg","2","3dfca759-0716-43a5-a5d2-2c89e559bc08","healthcare-data-analyst-algorithm-developer-radcube-fresh-batch-may-2026","Healthcare Data Analyst / Algorithm Developer","RadCube","Remote","approved","imported","https://to.indeed.com/aayvdksdp6pg","2026-05-23T18:03:29.443909+00:00","2026-05-23T18:03:29.443909+00:00"
"https://to.indeed.com/aagkghn4dr89","2","a1eae249-91e6-4c1f-b065-bbc8939a24a4","senior-analyst-data-analytics-siu-oscar-health-ccbda538","Senior Analyst, Data Analytics, SIU","Oscar Health","Remote","approved","imported","https://to.indeed.com/aagkghn4dr89","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aagkghn4dr89","2","75c98c0b-b3a7-457d-8461-e5567ac5f8ef","senior-analyst-data-analytics-siu-oscar-health-fresh-batch-may-2026","Senior Analyst, Data Analytics, SIU","Oscar Health","Remote","approved","imported","https://to.indeed.com/aagkghn4dr89","2026-05-23T18:03:29.443909+00:00","2026-05-23T18:03:29.443909+00:00"
"https://to.indeed.com/aa2xpmxw9lrd","2","59b45276-5d61-4a12-88d3-8dfbda6c9247","senior-healthcare-data-analyst-accompany-health-c5907233","Senior Healthcare Data Analyst","Accompany Health","Remote","approved","imported","https://to.indeed.com/aa2xpmxw9lrd","2026-05-28T19:47:25.709753+00:00","2026-05-28T19:47:25.709753+00:00"
"https://to.indeed.com/aa2xpmxw9lrd","2","6bd61817-1fa0-4f62-b3d1-f6dd5876545e","senior-healthcare-data-analyst-accompany-health-fresh-batch-may-2026","Senior Healthcare Data Analyst","Accompany Health","Remote","approved","imported","https://to.indeed.com/aa2xpmxw9lrd","2026-05-23T18:03:29.443909+00:00","2026-05-23T18:03:29.443909+00:00"
