"duplicate_key","duplicate_count","id","slug","title","company","location","status","source_type","apply_url","created_at","updated_at"
"lead software engineer remote::unitedhealth group optum","2","596598a4-d968-4211-88f2-a3ecf6fad767","lead-software-engineer-remote-unitedhealth-group-optum-4a64508e0e","Lead Software Engineer - Remote","UnitedHealth Group / Optum","Eden Prairie, MN / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/eden-prairie/lead-software-engineer-remote/34088/93962091808","2026-05-13T04:19:04.728661+00:00","2026-05-13T04:19:04.728661+00:00"
"lead software engineer remote::unitedhealth group optum","2","94d2ee12-5eec-46ec-a4b5-5275a685c9a8","lead-software-engineer-remote-unitedhealth-group-optum-55c6f36c67","Lead Software Engineer - Remote","UnitedHealth Group / Optum","Fort Worth, TX / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/fort-worth/lead-software-engineer-remote/34088/93389948896","2026-05-13T04:19:04.728661+00:00","2026-05-13T04:19:04.728661+00:00"
