"duplicate_key","duplicate_count","id","slug","title","company","location","status","source_type","apply_url","created_at","updated_at"
"https://careers.unitedhealthgroup.com/job/eden-prairie/quantitative-consultant-remote/34088/94867786272","2","95ce9f9d-da65-464f-9528-0acd211ca4ff","quantitative-consultant-remote-unitedhealth-group-optum-batch2","Quantitative Consultant - Remote","UnitedHealth Group / Optum","Eden Prairie, MN / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/eden-prairie/quantitative-consultant-remote/34088/94867786272","2026-05-12T19:27:09.730511+00:00","2026-05-12T19:27:09.730511+00:00"
"https://careers.unitedhealthgroup.com/job/eden-prairie/quantitative-consultant-remote/34088/94867786272","2","c63c373a-d52d-44da-9558-2b432c88a91c","quantitative-consultant-remote-unitedhealth-group-optum","Quantitative Consultant - Remote","UnitedHealth Group / Optum","Eden Prairie, MN / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/eden-prairie/quantitative-consultant-remote/34088/94867786272","2026-05-12T18:53:29.852224+00:00","2026-05-12T18:53:29.852224+00:00"
"https://careers.unitedhealthgroup.com/job/de-pere/compliance-consultant-remote/34088/94611043184","2","9a4c497b-7a7f-45b2-8d93-eeb644c63484","compliance-consultant-remote-unitedhealth-group-optum-batch2","Compliance Consultant - Remote","UnitedHealth Group / Optum","De Pere, WI / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/de-pere/compliance-consultant-remote/34088/94611043184","2026-05-12T19:27:09.730511+00:00","2026-05-12T19:27:09.730511+00:00"
"https://careers.unitedhealthgroup.com/job/de-pere/compliance-consultant-remote/34088/94611043184","2","98194aea-ee62-49ba-b0bd-5eef675d2a43","compliance-consultant-remote-unitedhealth-group-optum","Compliance Consultant - Remote","UnitedHealth Group / Optum","De Pere, WI / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/de-pere/compliance-consultant-remote/34088/94611043184","2026-05-12T18:53:29.852224+00:00","2026-05-12T18:53:29.852224+00:00"
"https://careers.unitedhealthgroup.com/job/reston/health-data-analytics-consultant-remote/34088/94828967984","2","ecfc5b81-41ab-4c3d-9e20-3a042b5840df","health-data-analytics-consultant-remote-unitedhealth-group-optum-batch2","Health Data Analytics Consultant - Remote","UnitedHealth Group / Optum","Reston, VA / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/reston/health-data-analytics-consultant-remote/34088/94828967984","2026-05-12T19:27:09.730511+00:00","2026-05-12T19:27:09.730511+00:00"
"https://careers.unitedhealthgroup.com/job/reston/health-data-analytics-consultant-remote/34088/94828967984","2","c0b8b3fd-82d6-4db1-bea5-0e40d227c2ac","health-data-analytics-consultant-remote-unitedhealth-group-optum","Health Data Analytics Consultant - Remote","UnitedHealth Group / Optum","Reston, VA / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/reston/health-data-analytics-consultant-remote/34088/94828967984","2026-05-12T18:53:29.852224+00:00","2026-05-12T18:53:29.852224+00:00"
"https://careers.unitedhealthgroup.com/job/washington-d-c/senior-consultant-payment-model-implementation-remote/34088/93504540096","2","1aae521f-0895-4da9-b75d-7df631661035","senior-consultant-payment-model-implementation-remote-unitedhealth-group-optum-batch2","Senior Consultant, Payment Model Implementation - Remote","UnitedHealth Group / Optum","Washington, DC / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/washington-d-c/senior-consultant-payment-model-implementation-remote/34088/93504540096","2026-05-12T19:27:09.730511+00:00","2026-05-12T19:27:09.730511+00:00"
"https://careers.unitedhealthgroup.com/job/washington-d-c/senior-consultant-payment-model-implementation-remote/34088/93504540096","2","e8a2ae23-04c1-48ce-82af-88b9d707c502","senior-consultant-payment-model-implementation-remote-unitedhealth-group-optum","Senior Consultant, Payment Model Implementation - Remote","UnitedHealth Group / Optum","Washington, DC / Remote","approved","imported","https://careers.unitedhealthgroup.com/job/washington-d-c/senior-consultant-payment-model-implementation-remote/34088/93504540096","2026-05-12T18:53:29.852224+00:00","2026-05-12T18:53:29.852224+00:00"
"https://careers.unitedhealthgroup.com/job/new-york/health-services-director-new-york/34088/94850990544","2","fb3aae4e-57bd-4226-bc2c-96e476fb28b3","health-services-director-new-york-unitedhealth-group-optum-batch2","Health Services Director - New York","UnitedHealth Group / Optum","New York, NY","approved","imported","https://careers.unitedhealthgroup.com/job/new-york/health-services-director-new-york/34088/94850990544","2026-05-12T19:27:09.730511+00:00","2026-05-12T19:27:09.730511+00:00"
"https://careers.unitedhealthgroup.com/job/new-york/health-services-director-new-york/34088/94850990544","2","06467f61-7fe3-4110-b565-9399a1b6f332","health-services-director-new-york-unitedhealth-group-optum","Health Services Director - New York","UnitedHealth Group / Optum","New York, NY","approved","imported","https://careers.unitedhealthgroup.com/job/new-york/health-services-director-new-york/34088/94850990544","2026-05-12T18:53:29.852224+00:00","2026-05-12T18:53:29.852224+00:00"
